Source,Target,Weight,,,,,,,,,,,,
Robert Surtees,Mario Chiari, Jack Martin Smith, Ed Graves;  Set Decoration:  Walter M. Scott, Stuart A. Reiss,1,,,,,,,,,
Robert Surtees,Samuel E. Beetley, Marjorie Fowler,1,,,,,,,,,,,
Robert Surtees,Leslie Bricusse,1,,,,,,,,,,,,
Robert Surtees,Music and Lyrics by Leslie Bricusse,1,,,,,,,,,,,,
Robert Surtees,Arthur P. Jacobs, Producer,1,,,,,,,,,,,
Robert Surtees,20th Century-Fox Studio Sound Department,1,,,,,,,,,,,,
Robert Surtees,L. B. Abbott,1,,,,,,,,,,,,
Robert Surtees,Anne Bancroft,3,,,,,,,,,,,,
Robert Surtees,Mike Nichols,1,,,,,,,,,,,,
Robert Surtees,Dustin Hoffman,1,,,,,,,,,,,,
Robert Surtees,Katharine Ross,1,,,,,,,,,,,,
Robert Surtees,Lawrence Turman, Producer,1,,,,,,,,,,,
Robert Surtees,Calder Willingham, Buck Henry,1,,,,,,,,,,,
Robert Surtees,Jeff Bridges,1,,,,,,,,,,,,
Robert Surtees,Ben Johnson,1,,,,,,,,,,,,
Robert Surtees,Ellen Burstyn,3,,,,,,,,,,,,
Robert Surtees,Cloris Leachman,1,,,,,,,,,,,,
Robert Surtees,Peter Bogdanovich,1,,,,,,,,,,,,
Robert Surtees,Stephen J. Friedman, Producer,1,,,,,,,,,,,
Robert Surtees,Larry McMurtry, Peter Bogdanovich,1,,,,,,,,,,,
Robert Surtees,Michel Legrand,1,,,,,,,,,,,,
Robert Surtees,Folmar Blangsted,1,,,,,,,,,,,,
Robert Surtees,Herman Raucher,1,,,,,,,,,,,,
Robert Surtees,Edith Head,1,,,,,,,,,,,,
Robert Surtees,William Reynolds,3,,,,,,,,,,,,
Robert Surtees,George Roy Hill,1,,,,,,,,,,,,
Robert Surtees,Robert Redford,1,,,,,,,,,,,,
Robert Surtees,Henry Bumstead;  Set Decoration:  James Payne,1,,,,,,,,,,,,
Robert Surtees,Adaptation Score by Marvin Hamlisch,1,,,,,,,,,,,,
Robert Surtees,Tony Bill, Michael Phillips and Julia Phillips,,1,,,,,,,,,,
Robert Surtees,Ronald K. Pierce, Robert Bertrand,1,,,,,,,,,,,
Robert Surtees,David S. Ward,1,,,,,,,,,,,,
Robert Surtees,Edward Carfagno;  Set Decoration:  Frank McKelvy,1,,,,,,,,,,,,
Robert Surtees,Leonard Peterson, John A. Bolger, Jr., John Mack, Don K. Sharpless,1,,,,,,,,
Robert Surtees,Peter Berkos,1,,,,,,,,,,,,
Robert Surtees,Albert Whitlock, Glen Robinson,1,,,,,,,,,,,
Robert Surtees,James Mason,1,,,,,,,,,,,,
Robert Surtees,Judy Garland,1,,,,,,,,,,,,
Robert Surtees,Malcolm Bert,,,1,,,,,,,,,,
Robert Surtees,Jean Louis,,,1,,,,,,,,,,
Robert Surtees,Music by Harold Arlen; Lyrics by Ira Gershwin,1,,,,,,,,,,,,
Robert Surtees,Adaptation Score by Roger Kellaway,1,,,,,,,,,,,,
Robert Surtees,Music by Barbra Streisand; Lyrics by Paul Williams,1,,,,,,,,,,,,
Robert Surtees,Robert Knudson,,,,1,,,,,,,,,
Robert Surtees,Matthew Libatique,1,,,,,,,,,,,,
Robert Surtees,Bradley Cooper,1,,,,,,,,,,,,
Robert Surtees,Sam Elliott,1,,,,,,,,,,,,
Robert Surtees,Lady Gaga,1,,,,,,,,,,,,
Robert Surtees,Lady Gaga,,,1,,,,,,,,,,
Robert Surtees,Bill Gerber,,,1,,,,,,,,,,
Robert Surtees,Tom Ozanich,,,1,,,,,,,,,,
Robert Surtees,Screenplay by Eric Roth and Bradley Cooper & Will Fetters,1,,,,,,,,,,,,
Robert Surtees,Shirley MacLaine,1,,,,,,,,,,,,
Robert Surtees,Albert Brenner;  Set Decoration:  Marvin March,1,,,,,,,,,,,,
Robert Surtees,Mikhail Baryshnikov,1,,,,,,,,,,,,
Robert Surtees,Leslie Browne,1,,,,,,,,,,,,
